,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type,Region Info
391,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10517369737/,187000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/eb981822-1499-11f1-bd51-02ede2007fbe/77b7f494-9fda-44ed-958e-89941f66dfed/2b12d722-c1fa-4282-bca2-b0f296987a17/6fe923e3-ea59-4d4f-9a28-b97d1ce0bb14/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,"Metro Walk, Rohini, New Delhi",38585,Petrol,Manual,DL-10
392,2015 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2015-cars-new-delhi-10523606795/,175000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a62fe912-bf95-11f0-bd4a-02ede2007fbe/7daa66bb-1eb1-4738-87e2-1971a5ab4ff1/f34ecdef-c113-4c46-8746-965ea9378413/7cd53c56-f338-443f-b94e-0936ed41cfbb/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Mahindra,"Metro Walk, Rohini, New Delhi",37253,Petrol,Manual,DL-8C
393,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-new-delhi-10040764740/,154000.0,"https://marketplace-cdn.cars24.com/production/10040764740/main image/2026-03-06/car_replace_bg_8341d24c-cde4-48a3-8263-ced4e8a43ab0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Bhola nath nagar shahdara Nr azad nagar metro station New Delhi,54740,Petrol,Manual,HR-12
394,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-ghaziabad-11277863707/,137000.0,"https://marketplace-cdn.cars24.com/visio/prod/11277863707/mainimage/FrontRightSide-Transparent/shadowBackground/1772867091528QL62AR.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Sector 5 Ghaziabad Uttar Pradesh,116527,Diesel,Manual,DL-7C
395,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10050168754/,160000.0,"https://marketplace-cdn.cars24.com/production/10050168754/main image/2026-01-15/car_replace_bg_ec8d4c7d-d4b1-4181-ba9e-ce98c97052ec.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,9D Dharmshila hospital New Delhi,36948,CNG,Manual,DL-8C
396,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-noida-10500761716/,158000.0,"https://marketplace-cdn.cars24.com/production/10500761716/main image/2025-12-28/car_replace_bg_92a1a5fc-9342-4c5c-b7ee-cd4d12c08d4c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,C-6 Vasundhara Enclave Delhi,68317,CNG,Manual,DL-7C
397,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-ghaziabad-11206169719/,216000.0,"https://marketplace-cdn.cars24.com/production/11206169719/main image/2026-02-02/car_replace_bg_6c3055ec-0a2f-47c5-ae5a-17e2df048687.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Gupta general store Ganesh bhawan Ghaziabad,58000,CNG,Manual,DL-8C
398,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10011060781/,210000.0,"https://marketplace-cdn.cars24.com/production/10011060781/main image/2026-01-17/car_replace_bg_4fff8391-e204-4911-9550-8b0fc0a39065.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Delhi India SDRW,66658,Petrol,Manual,DL-8C
399,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-new-delhi-10048068742/,188000.0,"https://marketplace-cdn.cars24.com/production/10048068742/main image/2026-03-03/car_replace_bg_f1058c5d-3e0a-442e-ba17-d0e5b18b03f1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,ranhola nangloi New Delhi,87832,CNG,Manual,DL-10
400,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-ghaziabad-11217060735/,162000.0,"https://marketplace-cdn.cars24.com/production/11217060735/main image/2026-01-27/car_replace_bg_d3b933d0-44e2-4381-b360-7131121445e0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Meerut Division Supertech Livingston Ghaziabad,151309,Diesel,Manual,DL-7C
401,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-new-delhi-10096563755/,208000.0,"https://marketplace-cdn.cars24.com/production/10096563755/main image/2026-01-11/car_replace_bg_420a658c-4ced-4788-bdb8-8323c94e2d2a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,RZA 25 najafgarh park near Nangloi stand New Delhi,26401,Petrol,Manual,DL-10
402,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-new-delhi-10008761785/,256000.0,"https://marketplace-cdn.cars24.com/production/10008761785/main image/2026-01-19/car_replace_bg_d5879ed4-60f3-4dce-83dc-80a8ccd0d962.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,16/101 Mukherjee Nagar New,20346,Petrol,Manual,DL-8C
403,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-noida-10582567726/,160000.0,"https://marketplace-cdn.cars24.com/production/10582567726/main image/2026-02-20/car_replace_bg_80adaedd-5cf6-4a8c-b4c2-a7c016a97dea.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Sector 51 Noida Uttar Pradesh,111320,Diesel,Manual,DL-7C
404,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10000869748/,144000.0,"https://marketplace-cdn.cars24.com/production/10000869748/main image/2026-03-02/car_replace_bg_0bc9b98f-ae3a-42ea-8a3e-8cd9855ae5fd.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Anand Vihar New Delhi Delhi,79367,Diesel,Manual,DL-10
405,2017 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2017-cars-new-delhi-10018360751/,249000.00000000003,"https://marketplace-cdn.cars24.com/production/10018360751/main image/2026-01-09/car_replace_bg_b6b1f18d-859a-4245-8103-5314e4452a64.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Tower 30 Commonwealth Games Village New Delhi,27610,Petrol,Manual,WB-02
406,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10532664747/,100000.0,"https://marketplace-cdn.cars24.com/production/10532664747/main image/2026-03-03/car_replace_bg_bf3b30d1-56c8-492e-b43b-953e8e849a44.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,183 Pocket A-3 New Delhi,166470,Diesel,Manual,DL-8C
407,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10005569740/,171000.0,"https://marketplace-cdn.cars24.com/production/10005569740/main image/2026-02-24/car_replace_bg_42527c3b-b5bc-4dbf-b483-48198971ab03.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Sector 11 Rohini Delhi,139227,Diesel,Manual,DL-12
408,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10097060729/,128000.0,"https://marketplace-cdn.cars24.com/production/10097060729/main image/2026-02-28/car_replace_bg_56c85224-09a6-46f6-9b04-8550d854e639.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,130 Nanda Enclave New Delhi,140252,Diesel,Manual,HR-19
409,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-new-delhi-10155462744/,158000.0,"https://marketplace-cdn.cars24.com/production/10155462744/main image/2026-02-26/car_replace_bg_6f95b38a-0fbb-4325-a0a2-5d5be589b14a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Ghitorni New Delhi,140575,Diesel,Manual,DL-7C
410,2016 Mahindra Kuv100,https://www.cars24.com/buy-used-mahindra-kuv100-2016-cars-ghaziabad-11206464711/,145000.0,"https://marketplace-cdn.cars24.com/production/11206464711/main image/2026-01-03/car_replace_bg_a4660ef0-027d-48c4-9f30-3efa132cab19.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Ashish Stationery Vasundhara Ghaziabad 5917334 Vasundhara Ghaziabad,99692,Diesel,Manual,DL-1C
411,2018 Mahindra KUV 100 NXT,https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2018-cars-noida-10014561727/,267000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/24740a38-120c-11f1-bd51-02ede2007fbe/0d31daaa-6d78-4f46-9838-4f0b77e29fc4/2c25a7d3-070f-4238-9c67-aa4b6c6a8dbf/f8e03a4c-e4e3-4fc4-be91-5084e626bbb6/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Mahindra,"Sector-18, Noida",64134,Petrol,Manual,DL-10
412,2017 Mahindra KUV 100 NXT,https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2017-cars-faridabad-10019060784/,256000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/66a08cba-00eb-11f1-bd51-02ede2007fbe/m/e63c4b75-9360-474f-89dd-e6c36c6f9d47/86f74fce-38bb-4558-a255-e65ffd94eb15/cdcdd2cb-96b3-4fa6-88d8-80ed89144c47/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",54683,Petrol,Manual,DL-7C
413,2018 Mahindra KUV 100 NXT,https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2018-cars-faridabad-11021063723/,263000.0,"https://marketplace-cdn.cars24.com/visio/prod/11021063723/mainimage/FrontRightSide-Transparent/shadowBackground/1772515936926MCW4RG.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Mahindra,Sector 30 Faridabad Haryana,54428,Diesel,Manual,HR-51
414,2017 Mahindra KUV 100 NXT,https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2017-cars-ghaziabad-11206761718/,249000.00000000003,"https://marketplace-cdn.cars24.com/production/11206761718/main image/2026-01-31/car_replace_bg_6e12bac9-d6f6-4765-8e32-658f009f02a9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,sector 1 Ghaziabad Ghaziabad,60225,Petrol,Manual,UP-14
415,2018 Mahindra KUV 100 NXT,https://www.cars24.com/buy-used-mahindra-kuv-100-nxt-2018-cars-new-delhi-10071766749/,249000.00000000003,"https://marketplace-cdn.cars24.com/production/10071766749/main image/2026-02-26/car_replace_bg_b60be215-b002-49c0-af5b-5ce3dfaf7412.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Mahindra,Swami Dayanand Enclave Burari Delhi,120080,Petrol,Manual,DL-8C
416,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-gurgaon-10111468731/,424000.0,"https://marketplace-cdn.cars24.com/visio/prod/10111468731/mainimage/FrontRightSide-Transparent/shadowBackground/17728723884762RJ1KU.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Sector 56 Gurugram Haryana,109400,Diesel,Manual,HR-70
417,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-new-delhi-10046160746/,327000.0,"https://marketplace-cdn.cars24.com/production/10046160746/main image/2026-03-06/car_replace_bg_61c88720-30e0-4dfc-9e06-2b26fa26b044.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Vishwas Nagar Shahdara Delhi,132902,Diesel,Manual,DL-12
418,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-noida-10575364721/,268000.0,"https://marketplace-cdn.cars24.com/production/10575364721/main image/2026-02-12/car_replace_bg_fa746390-aac8-4452-b31d-56ff103ce65f.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Sector 100 Noida Uttar Pradesh,134752,Diesel,Automatic,DL-12
419,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10084665757/,444000.00000000006,"https://marketplace-cdn.cars24.com/production/10084665757/main image/2026-01-10/car_replace_bg_f0ef815f-4a05-4500-a666-71c1b14467f6.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,4th floor 4th floor Delhi,59259,Diesel,Manual,DL-12
420,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-ghaziabad-11261461726/,301000.0,"https://marketplace-cdn.cars24.com/production/11261461726/main image/2026-02-15/car_replace_bg_5c7d5a90-a672-48b8-b073-a933de86576e.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Tanki wale park ke samne Pratap vihar Ghaziabad,86818,Diesel,Automatic,DL-12
421,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10075467710/,476000.0,"https://marketplace-cdn.cars24.com/production/10075467710/main image/2025-12-30/car_replace_bg_94877542-121e-4773-ad66-41431e3e1932.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Sangam vihar new delhi Sangam vihar new delhi New Delhi,57775,Diesel,Manual,DL-12
422,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10023160734/,370000.0,"https://marketplace-cdn.cars24.com/production/10023160734/main image/2026-02-03/car_replace_bg_0c355807-2734-4f5e-a956-d5d901a02b8a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Bhagwanpur Khera Village Shahdara Delhi,36639,Diesel,Manual,DL-7C
423,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-faridabad-11003165721/,307000.0,"https://marketplace-cdn.cars24.com/production/11003165721/main image/2026-02-14/car_replace_bg_64e62812-3b60-4b13-93cb-c10471405fbd.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Ballabhgarh Faridabad,87568,Diesel,Automatic,DL-12
424,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10086764759/,478000.0,"https://marketplace-cdn.cars24.com/production/10086764759/main image/2026-01-13/car_replace_bg_9604fe46-280e-4569-a65a-cc6248048918.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Madangir New Delhi Delhi,24990,Diesel,Manual,DL-12
425,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10020169713/,434000.0,"https://marketplace-cdn.cars24.com/production/10020169713/main image/2026-01-03/car_replace_bg_2f773fff-133e-46bb-97f3-224b2dcd62cc.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Seelampur Shahdara Delhi,103595,Diesel,Manual,DL-8C
426,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10082260741/,355000.0,"https://marketplace-cdn.cars24.com/production/10082260741/main image/2026-03-01/car_replace_bg_184d3c62-4b86-4bce-b69c-4ab2e21714b9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Gole Market New Delhi Delhi,110484,Diesel,Manual,DL-12
427,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10094569782/,498000.00000000006,"https://marketplace-cdn.cars24.com/production/10094569782/main image/2026-01-22/car_replace_bg_9700c518-d54d-420f-9086-aa5dddeb385e.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,East of Kailash New Delhi,22840,Diesel,Manual,DL-2C
428,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10086264716/,399000.0,"https://marketplace-cdn.cars24.com/production/10086264716/main image/2025-12-30/car_replace_bg_0bbd6fb5-5142-4943-9e91-d3a4df1df621.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Armenia street near mount carmel school South West Delhi,77289,Diesel,Manual,UP-16
429,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-new-delhi-11016166732/,290000.0,"https://marketplace-cdn.cars24.com/production/11016166732/main image/2026-02-09/car_replace_bg_9080e59c-50b0-41d8-b99d-847360dbd96c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,IIDC Nabipur,74140,Diesel,Manual,DL-10
430,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-ghaziabad-11293961749/,338000.0,"https://marketplace-cdn.cars24.com/production/11293961749/main image/2026-02-26/car_replace_bg_550ec71d-2051-48f1-8fb5-19e3294de99a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Dadri Ghaziabad Uttar Pradesh,77502,Diesel,Manual,DL-12
431,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-new-delhi-10048160787/,270000.0,"https://marketplace-cdn.cars24.com/production/10048160787/main image/2026-01-18/car_replace_bg_e047269b-b46a-4b60-b97e-29c806fefa27.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,I.P.Extension Patparganj Delhi,175110,Diesel,Manual,DL-7C
432,2017 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-new-delhi-10041269718/,350000.0,"https://marketplace-cdn.cars24.com/production/10041269718/main image/2025-12-23/car_replace_bg_dbbdb5bb-5437-4262-be83-4dc8a6bfbe43.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Mahindra,Vandana Vihar Nangloi Delhi,91000,Diesel,Manual,HR-51
433,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-panipat-16363262730/,375000.0,"https://marketplace-cdn.cars24.com/production/16363262730/main image/2026-02-19/car_replace_bg_4d8667b5-acf0-4063-84de-85a5b08949d9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,Sarai Bachhra Panipat Haryana,15324,Diesel,Manual,HR-06
434,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-new-delhi-10041060710/,405999.99999999994,"https://marketplace-cdn.cars24.com/production/10041060710/main image/2025-12-24/car_replace_bg_17f0f8de-2152-42cf-84c8-ebd53a65c2cd.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,New Seemapuri Seemapuri Delhi,90059,Diesel,Manual,DL-7C
435,2016 Mahindra TUV300,https://www.cars24.com/buy-used-mahindra-tuv300-2016-cars-new-delhi-13473360781/,389000.0,"https://marketplace-cdn.cars24.com/production/13473360781/main image/2026-01-25/car_replace_bg_9734da73-e807-4eed-9b39-27e61dd6ca49.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Mahindra,THDC Colony Rishikesh,111888,Diesel,Manual,DL-8C
436,2022 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-gurgaon-10179761731/,772000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/0c98cdc6-ff61-11f0-bd51-02ede2007fbe/4036249d-8c89-44e1-870f-2b2b6519ed4a/9a48c1c7-74a3-432c-b982-342a9bd74eed/939f0087-1609-4b01-970c-b4aad81f2076/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",45498,Petrol,Manual,HR-98
437,2019 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-new-delhi-10116468731/,590000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/8faab900-0e38-11f1-bd51-02ede2007fbe/30df266b-7099-4246-a62c-a8714858c5c9/83e1687b-492c-4aee-a0f8-f4aa2fc2b692/d2841ea3-74eb-4466-a355-0340dab4fe5c/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Maruti,Rajouri Garden,93355,Petrol,Manual,DL-6C
438,2024 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2024-cars-gurgaon-10097168753/,899000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ad2062a0-f1d7-11f0-bd51-02ede2007fbe/c9af24fa-0802-48f8-b210-ad35de3fb923/1dafc6ef-7690-4994-b0a9-759c38172a8f/46305472-58d5-413a-8433-b93d81d62d90/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2024,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",18586,CNG,Manual,HR-14
439,2022 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-noida-11008961780/,815000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/25c503ac-fb4a-11f0-bd51-02ede2007fbe/dd251e50-9d04-4680-a3a7-711cb7ae0630/31c6b3b9-f7e1-4f32-b461-b3f577f64a44/e2177ad7-87b4-46fc-b9ce-26322131e1ef/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Maruti,"Sector-18, Noida",33086,Petrol,Automatic,DL-4C
440,2016 Maruti Ertiga,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-gurgaon-10140661788/,450000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9849bed2-1084-11f1-bd51-02ede2007fbe/f0e2bd1c-f7ce-4c80-912b-38d044b63121/deadd2a6-5a7a-4939-b6f0-5edcf1388735/e892588c-c5b6-47ff-a729-dd40505e88a1/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",96696,Petrol,Manual,HR-26
441,2016 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2016-cars-noida-10590461717/,1186000.0,"https://marketplace-cdn.cars24.com/production/10590461717/main image/2025-12-28/car_replace_bg_2d3e7f50-8639-43b0-84c2-2357b6e1fe7e.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Ford,Noida Gaur City Greater Noida,130000,Diesel,Automatic,HR-51
442,2017 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2017-cars-sonipat-11533967734/,1552000.0,"https://marketplace-cdn.cars24.com/production/11533967734/main image/2026-02-16/car_replace_bg_cf9080f4-b51b-4ddc-8c55-22b308692524.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Ford,near Nidaan Blood Bank Sonipat Haryana,97866,Diesel,Automatic,HR-10
443,2016 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2016-cars-noida-10531369759/,1399000.0,"https://marketplace-cdn.cars24.com/production/10531369759/main image/2026-01-06/car_replace_bg_f9535168-9be8-4c60-a74d-6eae447f288c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Ford,Sector 93 Noida Uttar Pradesh,96528,Diesel,Automatic,UP-16
444,2021 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2021-cars-gurgaon-10183761782/,2600000.0,"https://marketplace-cdn.cars24.com/production/10183761782/main image/2026-01-20/car_replace_bg_1570b492-b222-4f70-a7da-d22c6a68f085.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Ford,Golf course road DLF park place Gurugram,70048,Diesel,Automatic,MH-47
