,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type
3204,2020 Mahindra Thar LX 4WD Convert Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-New-Delhi_5d001d33-71a4-4ee1-b523-538d07430fee.htm,1085000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Mahindra,"Dwarka Sector-6, New Delhi",54745.0,Petrol,Automatic
3205,2022 Mahindra XUV700 AX5 7 Str,https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv700-ax5-7-str-cars-Gurgaon_594c5d25-3e89-46e4-a483-d65567cb38fb.htm,1370000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,Gurgaon,33094.0,Petrol,Manual
3206,2022 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_78f02bc9-c0f4-4f83-abf1-e9b5ab0d01c4.htm,1235000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Defence Colony, New Delhi",32000.0,Petrol,Automatic
3207,2021 Mahindra Thar LX 4WD Convert Top Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-diesel-at-bsvi-cars-New-Delhi_49bd61ca-131f-4652-b34e-3cd2f20c04f6.htm,1250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Karol Bagh, New Delhi",48000.0,Diesel,Automatic
3208,2022 Mahindra XUV300 W8 Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w8-diesel-bsvi-cars-New-Delhi_612048c5-454c-4ebf-a961-2c9574ddb041.htm,791000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Bengali Market, New Delhi",22000.0,Diesel,Manual
3209,2018 Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-New-Delhi_f2235a1a-bde6-463c-ad1b-98a9d51dc6fe.htm,799000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,"Naraina, New Delhi",90000.0,Diesel,Manual
3210,2024 Mahindra XUV700 AX5 5Str AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-5str-at-cars-New-Delhi_3eeb8f77-3e76-4a84-ae9c-9c518e4b9f2c.htm,1725000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Vikas Puri, New Delhi",19000.0,Petrol,Automatic
3211,2022 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_24abcc77-d64d-4ffb-8698-62f97a500b30.htm,1225000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Kailash Colony, New Delhi",32000.0,Petrol,Automatic
3212,2023 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_3e48dcbe-f3f5-40ef-b7f7-e6c21f1873b2.htm,1250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Vikas Puri, New Delhi",31000.0,Petrol,Automatic
3213,2023 Mahindra XUV700 AX5 7 Str Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-cars-New-Delhi_0c85125f-d73b-45df-b5f1-ec9c653dafdb.htm,1400000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Rohini Sector 25, New Delhi",38000.0,Diesel,Automatic
3214,2021 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-Gurgaon_3c60e996-4816-48f8-9a6b-f968d3240810.htm,1013000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Sohna Road, Gurgaon",111972.0,Diesel,Automatic
3215,2024 Mahindra XUV700 AX5 5Str AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-5str-at-cars-New-Delhi_3eeb8f77-3e76-4a84-ae9c-9c518e4b9f2c.htm,1725000.0,https://images10.gaadi.com/usedcar_image/5158499/original/processed_678ed6a6-8303-4213-a73a-02fa04ccd800.jpg?imwidth=640,2024,Mahindra,"Vikas Puri, New Delhi",19000.0,Petrol,Automatic
3216,2023 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_3e48dcbe-f3f5-40ef-b7f7-e6c21f1873b2.htm,1250000.0,https://images10.gaadi.com/usedcar_image/EABF4A45-28BA-4D7F-8C18-2BAE58676CB7/original/5d716c1d-5a83-4760-bc56-a02984f3bcf0.jpg?imwidth=640,2023,Mahindra,"Vikas Puri, New Delhi",31000.0,Petrol,Automatic
3217,2022 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_24abcc77-d64d-4ffb-8698-62f97a500b30.htm,1225000.0,https://images10.gaadi.com/usedcar_image/5039071/original/processed_cd6509b5-c198-434a-b24b-1296d305be75.jpg?imwidth=640,2022,Mahindra,"Kailash Colony, New Delhi",32000.0,Petrol,Automatic
3218,2023 Mahindra XUV700 AX5 7 Str Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-cars-New-Delhi_0c85125f-d73b-45df-b5f1-ec9c653dafdb.htm,1400000.0,https://images10.gaadi.com/usedcar_image/UP1A.231005.007/original/f1040f3d-8e47-4dec-983e-2a2a0e47b83a.jpg?imwidth=640,2023,Mahindra,"Rohini Sector 25, New Delhi",38000.0,Diesel,Automatic
3219,2021 Mahindra Thar LX 4-Str Hard Top Diesel RWD BSVI,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-4-str-hard-top-diesel-rwd-bsvi-cars-Gurgaon_d9b2e945-4610-44dd-a655-846518482c68.htm,1026000.0,https://images10.gaadi.com/usedcar_image/4625254/original/3386bc2e59e25541002af04e185a0c50.JPG?imwidth=640,2021,Mahindra,"Sector 28, Gurgaon",69612.0,Diesel,Manual
3220,2021 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-Gurgaon_3c60e996-4816-48f8-9a6b-f968d3240810.htm,1013000.0,https://images10.gaadi.com/usedcar_image/4800697/original/de533b4836755365f24ab4e317f5d6ac.JPG?imwidth=640,2021,Mahindra,"Sohna Road, Gurgaon",111972.0,Diesel,Automatic
3221,2021 Mahindra Thar LX Hard Top Diesel,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-cars-Gurgaon_dd38515c-47f0-404d-ac09-7f4dcc11658d.htm,1074000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Sector 28, Gurgaon",106729.0,Diesel,Manual
3222,2023 Mahindra XUV300 W6,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-cars-New-Delhi_acce198c-6d15-4aa7-9c1e-dd2620a35157.htm,799000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Indra Vihar, New Delhi",23000.0,Petrol,Manual
3223,2021 Mahindra Thar LX 4WD Convert Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-New-Delhi_bfa95d4f-9a6d-4714-870f-991a73fc4dc8.htm,1095000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Pitampura, New Delhi",53000.0,Petrol,Automatic
3224,2023 Mahindra XUV300 W6 Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-diesel-cars-New-Delhi_201ea94d-a648-4612-98dc-23580320757f.htm,775000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Karol Bagh, New Delhi",72000.0,Diesel,Manual
3225,2024 Mahindra Thar LX Hard Top AT RWD,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-rwd-cars-New-Delhi_c2521b48-63a7-44be-aa13-d7a89c166c2a.htm,1164000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Pitampura, New Delhi",30000.0,Petrol,Automatic
3226,2022 Mahindra XUV300 W6 Diesel Sunroof BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-diesel-sunroof-bsvi-cars-New-Delhi_8ff8a1a4-1572-488f-82b4-f0ac7e79700e.htm,729000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Pitampura, New Delhi",53000.0,Diesel,Manual
3227,2022 Mahindra Thar LX 4WD Hard Top Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-bsvi-cars-New-Delhi_cf991bbd-ab1c-4d2c-864a-16600bf04571.htm,1249000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Shakarpur, New Delhi",40000.0,Diesel,Manual
3228,2013 Mahindra XUV500 W6 2WD,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-2wd-cars-New-Delhi_f9851471-953a-45f3-935a-c4949532bedb.htm,260000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Mahindra,"Lajpat Nagar, New Delhi",105000.0,Diesel,Manual
3229,2024 Mahindra Thar ROXX AX5L 4WD Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-roxx-ax5l-4wd-diesel-at-cars-New-Delhi_d5f40833-7274-4344-8959-39720a34920f.htm,2100000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Laxmi Nagar, New Delhi",11000.0,Diesel,Automatic
3230,2016 Mahindra KUV 100 mFALCON D75 K4 Plus,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-d75-k4-plus-cars-New-Delhi_1988854b-0441-431e-a05e-ba69ea26ec16.htm,190000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,"Patparganj, New Delhi",63000.0,Diesel,Manual
3231,2016 Mahindra KUV 100 mFALCON D75 K6,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-d75-k6-cars-New-Delhi_f10e4948-546b-4c9a-b40b-c3786faa5033.htm,150000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,"Aruna Nagar, New Delhi",56000.0,Diesel,Manual
3232,2018 Mahindra XUV500 W7 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-at-bsiv-cars-Faridabad_dd5e2596-d6cd-4ba3-8691-f0e9922f44df.htm,811000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,"Sector 29, Faridabad",25000.0,Diesel,Automatic
3233,2021 Mahindra XUV300 W6 AMT Sunroof NT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-amt-sunroof-nt-bsvi-cars-New-Delhi_8f2059f6-c3b8-42de-aee0-d0e1980a7ffa.htm,650000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Saraswati Vihar, New Delhi",28000.0,Petrol,Automatic
3234,2025 Mahindra Scorpio N Z8 Select AT,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8-select-at-cars-New-Delhi_33d929ec-185e-4610-883b-30d699411965.htm,1975000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2025,Mahindra,"Vikas Puri, New Delhi",2000.0,Petrol,Automatic
3235,2016 Mahindra KUV 100 mFALCON D75 K4 Plus,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-d75-k4-plus-cars-New-Delhi_1988854b-0441-431e-a05e-ba69ea26ec16.htm,190000.0,https://images10.gaadi.com/usedcar_image/4967152/original/processed_3a5454e2-1859-48fb-abe8-5e91c52da187.jpg?imwidth=640,2016,Mahindra,"Patparganj, New Delhi",63000.0,Diesel,Manual
3236,2016 Mahindra KUV 100 mFALCON D75 K6,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-d75-k6-cars-New-Delhi_f10e4948-546b-4c9a-b40b-c3786faa5033.htm,150000.0,https://images10.gaadi.com/usedcar_image/5139157/original/processed_a6b7d2bc3560ff400aa45b91b3267083.jpg?imwidth=640,2016,Mahindra,"Aruna Nagar, New Delhi",56000.0,Diesel,Manual
3237,2018 Mahindra XUV500 W7 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-at-bsiv-cars-Faridabad_dd5e2596-d6cd-4ba3-8691-f0e9922f44df.htm,811000.0,https://images10.gaadi.com/usedcar_image/5066443/original/processed_e70d9456a621d7614adb9429ea371de5.jpg?imwidth=640,2018,Mahindra,"Sector 29, Faridabad",25000.0,Diesel,Automatic
3238,2021 Mahindra XUV300 W6 AMT Sunroof NT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-amt-sunroof-nt-bsvi-cars-New-Delhi_8f2059f6-c3b8-42de-aee0-d0e1980a7ffa.htm,650000.0,https://images10.gaadi.com/usedcar_image/5132666/original/processed_8921d28c-7a82-4b1e-8087-b9bd6b52d1af.jpg?imwidth=640,2021,Mahindra,"Saraswati Vihar, New Delhi",28000.0,Petrol,Automatic
3239,2025 Mahindra Scorpio N Z8 Select AT,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8-select-at-cars-New-Delhi_33d929ec-185e-4610-883b-30d699411965.htm,1975000.0,https://images10.gaadi.com/usedcar_image/5164240/original/processed_50495ac2-919e-4144-9563-bb8df10529ba.jpg?imwidth=640,2025,Mahindra,"Vikas Puri, New Delhi",2000.0,Petrol,Automatic
3240,2023 Mahindra Scorpio N Z8 Diesel,https://www.cardekho.com/buy-used-car-details/used-Mahindra-scorpio-n-z8-diesel-cars-Noida_c489a8f7-a0ea-4ee7-8cb5-acb737dc8ef1.htm,1699000.0,https://images10.gaadi.com/usedcar_image/4975173/original/e3a1fd58b365d74e90aaaf43bbf0c8d5.png?imwidth=640,2023,Mahindra,"Sector 18, Noida",79841.0,Diesel,Manual
3241,2023 Mahindra Thar LX 4WD Hard Top Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-at-bsvi-cars-New-Delhi_5e25a4bd-b46a-4158-a0f3-afc9f35b0eb8.htm,1600000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Naraina, New Delhi",22000.0,Diesel,Automatic
3242,2024 Mahindra Thar LX Hard Top AT RWD,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-rwd-cars-New-Delhi_9ce0fe1b-5870-4a0d-9e08-3765a31ef507.htm,1325000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Cbse Preet Vihar, New Delhi",15000.0,Petrol,Automatic
3243,2023 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_89299605-a9a7-4c7f-b698-6b0eae594b03.htm,1440000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Karol Bagh, New Delhi",22000.0,Petrol,Automatic
3244,2018 Mahindra XUV500 W7 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-at-bsiv-cars-Gurgaon_9c8fe4d6-52c6-44cb-8d04-f17ca9e743bc.htm,811000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,Gurgaon,25000.0,Diesel,Automatic
3245,2024 Mahindra Scorpio N Z8 Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8-diesel-at-cars-New-Delhi_a8b72622-6713-4a43-836f-1129a76c458e.htm,2025000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Preet Vihar, New Delhi",19000.0,Diesel,Automatic
3246,2023 Mahindra Thar LX 4-Str Hard Top Diesel RWD BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4-str-hard-top-diesel-rwd-bsvi-cars-Gurgaon_d8b0383c-531c-491c-b7f8-fd2aaf5fdb4c.htm,1199000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Badshahpur, Gurgaon",15000.0,Diesel,Manual
3247,2022 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-Gurgaon_dce0c497-ee86-4aba-a8f5-194b84edefac.htm,1278000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Sector 28, Gurgaon",38434.0,Diesel,Automatic
3248,2023 Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_1018ec92-de9b-42a6-9f8a-f373b722a144.htm,1200000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,"Rohini Sector 5, New Delhi",23000.0,Petrol,Automatic
3249,2021 Mahindra Thar LX 4WD Hard Top Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-bsvi-cars-New-Delhi_60a195f2-cfce-4e46-9b04-31bc2da49255.htm,996000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Pitampura, New Delhi",45000.0,Diesel,Manual
3250,2022 Mahindra Scorpio S5,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-s5-cars-New-Delhi_07d21176-6a21-41ec-8b1d-6768f8dfe73c.htm,1050000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Lajpat Nagar, New Delhi",59000.0,Diesel,Manual
3251,2016 Mahindra TUV 300 T6,https://www.cardekho.com/used-car-details/used-Mahindra-tuv-300-t6-cars-New-Delhi_1c22b604-9805-4bd5-bb42-e2c54b800728.htm,360000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,"Karam Pura, New Delhi",127694.0,Diesel,Manual
3252,2022 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-Noida_a9f8f24d-9691-40c6-b8ac-92567c0d967e.htm,1186000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,Noida,75517.0,Diesel,Automatic
3253,2021 Mahindra Thar LX 4WD Hard Top BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-bsvi-cars-New-Delhi_f336ceec-0f31-47e3-9940-13998631d570.htm,996000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Pitampura, New Delhi",54000.0,Petrol,Manual
3254,2015 Mahindra XUV500 W6 1.99 mHawk,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-199-mhawk-cars-New-Delhi_0261d687-e7ae-468a-a396-6f9a769d353d.htm,375000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Mahindra,"Moti Nagar, New Delhi",99000.0,Diesel,Manual
3255,2022 Mahindra Scorpio S5,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-s5-cars-New-Delhi_07d21176-6a21-41ec-8b1d-6768f8dfe73c.htm,1050000.0,https://images10.gaadi.com/usedcar_image/5154070/original/processed_49973a93-c0f9-41b6-a042-75e8d50ddf10.jpg?imwidth=640,2022,Mahindra,"Lajpat Nagar, New Delhi",59000.0,Diesel,Manual
3256,2016 Mahindra TUV 300 T6,https://www.cardekho.com/used-car-details/used-Mahindra-tuv-300-t6-cars-New-Delhi_1c22b604-9805-4bd5-bb42-e2c54b800728.htm,360000.0,https://images10.gaadi.com/usedcar_image/4766590/original/processed_0ad37f29c16e03d87e874e920a440bf7.jpg?imwidth=640,2016,Mahindra,"Karam Pura, New Delhi",127694.0,Diesel,Manual
3257,2022 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-Noida_a9f8f24d-9691-40c6-b8ac-92567c0d967e.htm,1186000.0,https://images10.gaadi.com/usedcar_image/5051774/original/05048c241a9b9af5357f1d35b0aa677c.JPG?imwidth=640,2022,Mahindra,Noida,75517.0,Diesel,Automatic
3258,2021 Mahindra Thar LX 4WD Hard Top BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-bsvi-cars-New-Delhi_f336ceec-0f31-47e3-9940-13998631d570.htm,996000.0,https://images10.gaadi.com/usedcar_image/5027318/original/processed_59abbbef-b3a1-4403-846b-692f213e623a.jpg?imwidth=640,2021,Mahindra,"Pitampura, New Delhi",54000.0,Petrol,Manual
3259,2015 Mahindra XUV500 W6 1.99 mHawk,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-199-mhawk-cars-New-Delhi_0261d687-e7ae-468a-a396-6f9a769d353d.htm,375000.0,https://images10.gaadi.com/usedcar_image/5134015/original/processed_fec1ed14-bd06-4f02-b695-b727ef1ae8b0.jpg?imwidth=640,2015,Mahindra,"Moti Nagar, New Delhi",99000.0,Diesel,Manual
3260,2016 Mahindra XUV500 W6 2WD,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-2wd-cars-New-Delhi_56d0c329-3a54-406f-9f13-2dc83880dac8.htm,430000.0,https://images10.gaadi.com/usedcar_image/5136369/original/processed_933dd8f5f8fbcc26cb60593e903a0830.jpeg?imwidth=640,2016,Mahindra,"Lajpat Nagar, New Delhi",80000.0,Diesel,Manual
3261,2021 Mahindra XUV700 AX3 BSVI,https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv700-ax3-bsvi-cars-New-Delhi_7fe1203b-af8e-4738-b909-6a37d8ffe07c.htm,1032000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Rajouri Garden, New Delhi",15831.0,Petrol,Manual
3262,2016 Mahindra XUV500 W6 2WD,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-2wd-cars-New-Delhi_fc8cb5e5-1663-4673-ad65-848c508a664a.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,"Moti Nagar, New Delhi",95000.0,Diesel,Manual
3263,2022 Mahindra Scorpio S11,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-s11-cars-New-Delhi_c59dfc95-f512-49d7-88a5-5c3194ab399e.htm,1575000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Laxmi Nagar, New Delhi",29000.0,Diesel,Manual
3264,2023 Mahindra Scorpio N Z8L Diesel 4x4 AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-scorpio-n-z8l-diesel-4x4-at-cars-Noida_42da805b-bbdb-4b29-8f64-28e7f2cfac73.htm,2173000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,Noida,32864.0,Diesel,Automatic
3265,2023 Mahindra Bolero Neo N10 R BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-bolero-neo-n10-r-bsvi-cars-Noida_af45ab9c-011c-4019-b8ee-9ce7ec8b3141.htm,850000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Mahindra,Noida,49000.0,Diesel,Manual
3266,2025 Mahindra Scorpio N Z8,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8-cars-New-Delhi_36bf8e21-1a76-4e41-bc01-6e5f45731645.htm,1950000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2025,Mahindra,"Vikas Puri, New Delhi",2300.0,Petrol,Manual
3267,2022 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-New-Delhi_0569a41f-6f7b-46cc-bb85-5fa7fb64d249.htm,1181000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Rohini Courts, New Delhi",53157.0,Diesel,Automatic
3268,2024 Mahindra Scorpio N Z4 Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z4-diesel-cars-New-Delhi_7513c758-5809-4bdd-a4ba-fc2841903f1e.htm,1575000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Laxmi Nagar, New Delhi",38000.0,Diesel,Manual
3269,2021 Mahindra Thar LX Hard Top AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-at-cars-Ghaziabad_f775cd59-a94d-4d78-911f-bbeda69b2a4c.htm,1117000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Mahindra,"Indirapuram, Ghaziabad",25534.0,Petrol,Automatic
3270,2022 Mahindra Thar LX Convert Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-convert-top-diesel-at-cars-New-Delhi_9c0955ae-af92-4327-b417-3ab0436c5437.htm,1275000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Rohini Courts, New Delhi",28597.0,Diesel,Automatic
3271,2024 Mahindra Scorpio N Z4 Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z4-diesel-cars-New-Delhi_edc49fd7-af9a-45bd-b456-11a50d937e05.htm,1575000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2024,Mahindra,"Preet Vihar, New Delhi",38000.0,Diesel,Manual
3272,2022 Mahindra Thar LX Hard Top Diesel AT,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-hard-top-diesel-at-cars-New-Delhi_fa7f3bf3-8b2b-4165-bab8-50325a7eac9c.htm,1363000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Mahindra,"Rajouri Garden, New Delhi",35536.0,Diesel,Automatic
3273,2016 Mahindra XUV500 W6 1.99 mHawk,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-199-mhawk-cars-New-Delhi_f83fc39b-3312-4e33-8592-87582f9b316f.htm,434000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mahindra,"Avantika, New Delhi",80000.0,Diesel,Manual
3274,2018 Mahindra Thar CRDe,https://www.cardekho.com/used-car-details/used-Mahindra-thar-crde-cars-New-Delhi_122f2930-6fbf-4eef-8d4e-c3e6f28f619d.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,"Aruna Nagar, New Delhi",72000.0,Diesel,Manual
